user_id,anime_id,rating
786,182,10
786,457,10
786,578,10
786,2167,10
786,4181,10
786,5114,10
786,24,9
786,30,9
786,64,9
786,199,9
786,329,9
786,387,9
786,721,9
786,849,9
786,1195,9
786,1222,9
786,1575,9
786,1858,9
786,2001,9
786,2025,9
786,2034,9
786,2251,9
786,2605,9
786,2744,9
786,2904,9
786,2924,9
786,2942,9
786,2966,9
786,3167,9
786,3358,9
786,3420,9
786,4081,9
786,4224,9
786,5300,9
786,5681,9
786,6045,9
786,6547,9
786,6746,9
786,6956,9
786,8769,9
786,9253,9
786,9656,9
786,9989,9
786,10087,9
786,10408,9
786,10456,9
786,10620,9
786,10721,9
786,11665,9
786,11741,9
786,12815,9
786,13125,9
786,16498,9
786,19703,9
786,28851,9
786,33337,9
786,35180,9
786,36936,9
786,37965,9
786,38080,9
786,38680,9
786,43756,9
786,48316,9
786,49114,9
786,50985,9
786,16,8
786,32,8
786,49,8
786,65,8
786,72,8
786,73,8
786,74,8
786,90,8
786,93,8
786,102,8
786,120,8
786,123,8
786,164,8
786,208,8
786,232,8
786,233,8
786,355,8
786,431,8
786,440,8
786,486,8
786,512,8
786,513,8
786,517,8
786,572,8
786,585,8
786,740,8
786,853,8
786,934,8
786,990,8
786,996,8
786,1033,8
786,1142,8
786,1239,8
786,1278,8
786,1530,8
786,1535,8
786,1571,8
786,1606,8
786,1689,8
786,1698,8
786,1887,8
786,1889,8
786,2129,8
786,2158,8
786,2236,8
786,2273,8
786,2581,8
786,2593,8
786,2685,8
786,2768,8
786,2890,8
786,2963,8
786,3001,8
786,3091,8
786,3292,8
786,3613,8
786,3614,8
786,3782,8
786,3783,8
786,3927,8
786,4059,8
786,4087,8
786,4280,8
786,4282,8
786,4654,8
786,4789,8
786,5204,8
786,5205,8
786,5332,8
786,5341,8
786,5530,8
786,5630,8
786,5941,8
786,6211,8
786,6213,8
786,6336,8
786,6347,8
786,6864,8
786,7338,8
786,7588,8
786,7711,8
786,7769,8
786,7785,8
786,8086,8
786,8100,8
786,8101,8
786,8115,8
786,8129,8
786,8408,8
786,8425,8
786,8476,8
786,8516,8
786,8525,8
786,8557,8
786,8675,8
786,8937,8
786,9000,8
786,9289,8
786,9379,8
786,9471,8
786,9756,8
786,9760,8
786,9776,8
786,10020,8
786,10029,8
786,10162,8
786,10294,8
786,10357,8
786,10378,8
786,10379,8
786,10521,8
786,10714,8
786,10717,8
786,10719,8
786,10800,8
786,11013,8
786,11266,8
786,11339,8
786,11743,8
786,11757,8
786,11771,8
786,12189,8
786,12355,8
786,12477,8
786,12487,8
786,12531,8
786,12883,8
786,13333,8
786,14075,8
786,14175,8
786,14227,8
786,14293,8
786,14397,8
786,14467,8
786,14513,8
786,14713,8
786,15109,8
786,15613,8
786,15809,8
786,16009,8
786,16049,8
786,16417,8
786,16706,8
786,16782,8
786,16894,8
786,17731,8
786,17909,8
786,18055,8
786,18115,8
786,18119,8
786,18507,8
786,19815,8
786,20541,8
786,21327,8
786,21329,8
786,21647,8
786,21939,8
786,21995,8
786,22101,8
786,22789,8
786,23199,8
786,23251,8
786,24701,8
786,25013,8
786,27831,8
786,27833,8
786,28805,8
786,28957,8
786,31646,8
786,32281,8
786,32948,8
786,34451,8
786,34501,8
786,35968,8
786,37958,8
786,37999,8
786,38015,8
786,38481,8
786,38889,8
786,40046,8
786,40052,8
786,40532,8
786,40591,8
786,40716,8
786,40752,8
786,40911,8
786,46569,8
786,47194,8
786,48580,8
786,48997,8
786,50185,8
786,50265,8
786,50416,8
786,50602,8
786,50709,8
786,51552,8
786,51680,8
786,54790,8
786,61,7
786,68,7
786,71,7
786,101,7
786,134,7
786,156,7
786,341,7
786,356,7
786,372,7
786,488,7
786,526,7
786,530,7
786,531,7
786,532,7
786,710,7
786,957,7
786,997,7
786,1140,7
786,1579,7
786,1690,7
786,1696,7
786,1699,7
786,1808,7
786,1829,7
786,1840,7
786,1888,7
786,1946,7
786,2002,7
786,2026,7
786,2030,7
786,2274,7
786,2298,7
786,2369,7
786,2404,7
786,2965,7
786,2985,7
786,3076,7
786,3298,7
786,3345,7
786,3470,7
786,3588,7
786,3673,7
786,3731,7
786,3841,7
786,4382,7
786,4472,7
786,4477,7
786,4548,7
786,4551,7
786,4713,7
786,4722,7
786,4898,7
786,4918,7
786,4938,7
786,5030,7
786,5060,7
786,5251,7
786,5835,7
786,5984,7
786,6007,7
786,6187,7
786,6444,7
786,6573,7
786,6574,7
786,6707,7
786,6793,7
786,6895,7
786,6922,7
786,6954,7
786,6974,7
786,7054,7
786,7337,7
786,8074,7
786,8312,7
786,8479,7
786,8726,7
786,8768,7
786,8795,7
786,9047,7
786,9062,7
786,9135,7
786,9136,7
786,9919,7
786,9941,7
786,10080,7
786,10178,7
786,10187,7
786,10460,7
786,10490,7
786,10497,7
786,10588,7
786,10622,7
786,10624,7
786,10681,7
786,10713,7
786,10715,7
786,10716,7
786,10737,7
786,10798,7
786,10805,7
786,10863,7
786,11001,7
786,11113,7
786,11433,7
786,11457,7
786,11553,7
786,11577,7
786,11737,7
786,11739,7
786,11759,7
786,11843,7
786,11981,7
786,12021,7
786,12053,7
786,12291,7
786,12503,7
786,12893,7
786,12967,7
786,13335,7
786,13349,7
786,13403,7
786,13409,7
786,13469,7
786,13535,7
786,13585,7
786,13587,7
786,13659,7
786,13939,7
786,14027,7
786,14289,7
786,14347,7
786,14349,7
786,14353,7
786,14645,7
786,14669,7
786,14741,7
786,14807,7
786,14967,7
786,15085,7
786,15117,7
786,15315,7
786,15617,7
786,15687,7
786,15771,7
786,15775,7
786,16011,7
786,16035,7
786,16273,7
786,16528,7
786,16662,7
786,16694,7
786,16762,7
786,16866,7
786,18411,7
786,18671,7
786,18849,7
786,19257,7
786,20035,7
786,20423,7
786,20457,7
786,20651,7
786,20785,7
786,21843,7
786,22071,7
786,22763,7
786,22859,7
786,23227,7
786,23289,7
786,23673,7
786,24439,7
786,24687,7
786,25681,7
786,25879,7
786,28207,7
786,28297,7
786,28725,7
786,30205,7
786,31414,7
786,31566,7
786,31715,7
786,31741,7
786,32093,7
786,32542,7
786,32696,7
786,32899,7
786,33899,7
786,34262,7
786,34337,7
786,35222,7
786,35484,7
786,36317,7
786,36470,7
786,36754,7
786,36904,7
786,37141,7
786,37258,7
786,37962,7
786,38555,7
786,39586,7
786,39942,7
786,40620,7
786,40787,7
786,41120,7
786,41168,7
786,41762,7
786,41833,7
786,42282,7
786,42351,7
786,42923,7
786,43325,7
786,43755,7
786,43760,7
786,44511,7
786,45577,7
786,46422,7
786,47159,7
786,48171,7
786,48643,7
786,49154,7
786,49220,7
786,49776,7
786,49979,7
786,50204,7
786,50287,7
786,50590,7
786,51464,7
786,51815,7
786,52034,7
786,52173,7
786,52186,7
786,52211,7
786,52308,7
786,52865,7
786,53126,7
786,53213,7
786,53393,7
786,53411,7
786,53446,7
786,53613,7
786,54234,7
786,54842,7
786,942,6
786,1043,6
786,1555,6
786,1691,6
786,1962,6
786,2494,6
786,2926,6
786,2927,6
786,2970,6
786,3299,6
786,3354,6
786,3366,6
786,3457,6
786,3535,6
786,3549,6
786,3655,6
786,4156,6
786,5538,6
786,7103,6
786,7377,6
786,7705,6
786,8023,6
786,8676,6
786,9063,6
786,9741,6
786,9865,6
786,9938,6
786,10119,6
786,10321,6
786,10897,6
786,11491,6
786,11499,6
786,11543,6
786,12461,6
786,13055,6
786,13263,6
786,13377,6
786,13863,6
786,15195,6
786,15605,6
786,16101,6
786,16934,6
786,17513,6
786,17637,6
786,18745,6
786,18857,6
786,19759,6
786,21797,6
786,22057,6
786,23447,6
786,24415,6
786,27601,6
786,28211,6
786,28299,6
786,31456,6
786,33023,6
786,33850,6
786,34561,6
786,36032,6
786,36309,6
786,37458,6
786,37598,6
786,38302,6
786,38733,6
786,39567,6
786,39582,6
786,40075,6
786,40230,6
786,41103,6
786,44516,6
786,48779,6
786,49980,6
786,50425,6
786,50652,6
786,50923,6
786,51098,6
786,51692,6
786,51705,6
786,53428,6
786,53587,6
786,670,5
786,2937,5
786,5037,5
786,6787,5
786,6884,5
786,10067,5
786,10793,5
786,13859,5
786,15879,5
786,17725,5
786,17879,5
786,21067,5
786,23237,5
786,29976,5
786,48742,5
786,50582,5
786,53163,5
786,24991,4
